,chosun_url,chosun_article_most_shared,chosun_title,chosun_time_laps,chosun_time_daytime,chosun_num_facebook_share,chosun_num_comments,chosun_num_likes,final_naver_num_good,final_naver_num_warm,final_naver_num_sad,final_naver_num_angry,final_naver_num_want,final_naver_num_cheer,final_naver_num_congrats,final_naver_num_expect,final_naver_num_surprise,final_naver_num_recommend,final_naver_comment_num,final_naver_comment_num_deleted,final_naver_comment_num_violation,final_naver_sort_recent,final_naver_sort_like,final_naver_sort_ratio,sum_chosun_Headline_Thum01,sum_chosun_Headline_Thum02,sum_chosun_Headline_Thum03,sum_chosun_Headline_Thum04,sum_chosun_Headline_Txt,sum_chosun_Headline_Txt02,sum_chosun_Headline_Txt03,sum_chosun_Headline_Txt04,sum_chosun_Top,sum_chosun_economy,sum_chosun_National_Issue,sum_chosun_editorial,sum_chosun_rank,num_good_words,num_bad_words,num_neutral_words,num_none_words,num_all_words,num_long_words,num_sentences,paper_location_A,paper_location_B,paper_location_D,paper_location_online,section_opinion,section_politics,section_social,section_economy,section_world,section_entertain,section_domestic,section_culture,section_life
376,https://news.chosun.com/site/data/html_dir/2020/06/02/2020060200369.html,0.0,"삼성 평택에 낸드플래시 8조 더 투자, 美·日 따돌린다",352.0970141666667,0.0,0.0,0.0,9.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,26,66,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,494.0,497.0,79.0,16.0,0,1,0,0,1,1,1,1,1,1,1,1,1
377,https://news.chosun.com/site/data/html_dir/2020/06/02/2020060200624.html,0.0,"김용범 기재 1차관 ""미·중 갈등으로 금융시장 변동성 커질까 우려""",68.81652795,1.0,0.0,0.0,1.0,0,0,0,6,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,2.0,454.0,465.0,90.0,33.0,0,0,0,1,1,1,1,1,1,1,1,1,1
378,https://news.chosun.com/site/data/html_dir/2020/06/02/2020060200662.html,0.0,작년 2000대 상장 기업 영업이익률 2009년 이후 최저치,53.60320903333333,1.0,0.0,0.0,1.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,9.0,1.0,751.0,771.0,160.0,29.0,0,0,0,1,1,1,1,1,1,1,1,1,1
379,https://news.chosun.com/site/data/html_dir/2020/06/02/2020060200185.html,0.0,"홍콩 언론 ""중국, 남중국海에도 방공식별구역 선포 계획""",381.42958565,0.0,0.0,4.0,5.0,0,0,0,64,3.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,568.0,578.0,102.0,29.0,1,0,0,0,1,1,1,1,1,1,1,1,1
380,https://news.chosun.com/site/data/html_dir/2020/06/01/2020060103860.html,0.0,"직장인 4명 중 3명 ""노후 준비 잘 못하고 있다""",235.2719345,1.0,1.0,8.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,11.0,5.0,775.0,796.0,130.0,14.0,0,0,0,1,1,1,1,1,1,1,1,1,1
381,https://news.chosun.com/site/data/html_dir/2020/06/02/2020060200542.html,0.0,1분기 성장률 -1.3%...국민소득은 -2.0%로 IMF 이후 최저,80.9112877,1.0,0.0,2.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,385.0,389.0,53.0,25.0,0,0,0,1,1,1,1,1,1,1,1,1,1
382,https://news.chosun.com/site/data/html_dir/2020/06/02/2020060200212.html,0.0,"감사원장 ""딴말 안나오게 월성 1호기 철저히 감사""",380.20472735,0.0,2.0,11.0,56.0,0,0,0,29,2.0,0.0,0.0,0.0,0.0,6,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,3.0,754.0,790.0,148.0,21.0,1,0,0,0,1,1,1,1,1,1,1,1,1
383,https://news.chosun.com/site/data/html_dir/2020/06/02/2020060200073.html,0.0,들기름·김가루 듬뿍 넣고 후루룩… 검은 막국수의 정석,621.3240744,0.0,10.0,5.0,26.0,4,0,4,0,0.0,0.0,0.0,0.0,0.0,7,41,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0,11.0,9.0,665.0,721.0,89.0,10.0,1,0,0,0,1,1,1,1,1,1,1,1,1
384,https://news.chosun.com/site/data/html_dir/2020/06/02/2020060200748.html,0.0,"이재명 ""국민 1인당 20만원씩 재난지원금 더 줘야""",150.17956551666666,1.0,3.0,17.0,4.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,257.0,261.0,40.0,8.0,0,0,0,1,1,1,1,1,1,1,1,1,1
385,https://news.chosun.com/site/data/html_dir/2020/06/02/2020060203089.html,0.0,"맨손으로 황소 때려잡은, 전설의 레슬러 천규덕 별세",384.43277675,1.0,7.0,15.0,37.0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,13,146,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89.0,90.0,12.0,14.0,0,0,0,1,1,1,1,1,1,1,1,1,1
386,https://news.chosun.com/site/data/html_dir/2020/06/02/2020060203416.html,0.0,코로나에 선진국 식료품 가격 껑충,140.69912435,0.0,1.0,0.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,411.0,416.0,58.0,8.0,0,0,0,1,1,1,1,1,1,1,1,1,1
387,https://news.chosun.com/site/data/html_dir/2020/06/02/2020060203402.html,0.0,"문대통령, 중장 진급자들에게 “칼은 칼집속에서 더 강한 법”",311.9040268833333,0.0,2.0,26.0,8.0,1,0,0,9,0.0,0.0,0.0,0.0,0.0,6,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,270.0,279.0,48.0,59.0,0,0,0,1,1,1,1,1,1,1,1,1,1
388,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303394.html,0.0,"""4년간 업무비 1500만원 사적 사용”...광주시교육청, 법인 이사장 고발",31.940844266666666,1.0,0.0,0.0,1.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,19.0,4.0,1186.0,1234.0,247.0,8.0,0,0,0,1,1,1,1,1,1,1,1,1,1
389,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303320.html,0.0,"10년간 '타이어 노예' 부린 부부, 징역 3년 법정구속",35.68979725,1.0,0.0,1.0,1.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,6,21,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,227.0,229.0,33.0,23.0,0,0,0,1,1,1,1,1,1,1,1,1,1
390,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303779.html,0.0,"檢, '한미모 성매매 알선의혹' 수사 착수",72.56183611666667,0.0,0.0,0.0,4.0,7,0,0,3,1.0,0.0,0.0,0.0,0.0,2,10,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,338.0,347.0,78.0,214.0,0,0,0,1,1,1,1,1,1,1,1,1,1
391,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060302195.html,0.0,"멸종위기 한국늑대의 새끼들, 6일 공개한다",166.74288171666666,1.0,0.0,0.0,10.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,29.0,7.0,2589.0,2652.0,529.0,40.0,0,0,0,1,1,1,1,1,1,1,1,1,1
392,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060302103.html,0.0,"[속보] 식약처 ""코로나 치료제 렘데시비르 특례수입 승인""",328.36182068333335,1.0,0.0,0.0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,29.0,1.0,885.0,933.0,143.0,45.0,0,0,0,1,1,1,1,1,1,1,1,1,1
393,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303348.html,0.0,"청와대 ""기본소득 논의, 아직 이르다""",33.57327203333333,1.0,0.0,0.0,1.0,0,4,1,169,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,1.0,937.0,975.0,151.0,9.0,0,0,0,1,1,1,1,1,1,1,1,1,1
394,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060302625.html,0.0,[속보]인천 개척교회 관련 10명 늘어 총 55명 확진,183.63885383333331,1.0,0.0,0.0,3.0,0,0,0,25,0.0,0.0,0.0,0.0,0.0,0,2,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,221.0,227.0,35.0,18.0,0,0,0,1,1,1,1,1,1,1,1,1,1
395,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060302923.html,0.0,"정은경 ""수도권 대유행 우려…밀폐공간 감염률 70% 넘어""",135.27994793333335,1.0,1.0,3.0,16.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,593.0,609.0,79.0,13.0,0,0,0,1,1,1,1,1,1,1,1,1,1
396,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303185.html,0.0,트럼프 관련 질문에 21초간 말문 막힌 캐나다 총리,77.78920898333334,1.0,0.0,0.0,3.0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,368.0,389.0,46.0,8.0,0,0,0,1,1,1,1,1,1,1,1,1,1
397,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303110.html,0.0,"아베, 트럼프에게 뒤통수 맞았나",97.44346736666668,1.0,0.0,0.0,1.0,2,1,1,1,0.0,0.0,0.0,0.0,0.0,4,44,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,295.0,302.0,39.0,10.0,0,0,0,1,1,1,1,1,1,1,1,1,1
398,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303317.html,0.0,"제주 올 봄, 한 차례도 황사 없어... 11년만에 '황사 없는 봄'",32.0071879,1.0,0.0,1.0,2.0,0,3,1,39,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,297.0,301.0,52.0,13.0,0,0,0,1,1,1,1,1,1,1,1,1,1
399,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303215.html,0.0,"在美 한국인 개발 코로나 백신, 국내 임상 허가",187.1607074,1.0,1.0,0.0,17.0,1,0,0,9,0.0,0.0,0.0,0.0,0.0,3,8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,9.0,1.0,358.0,374.0,68.0,24.0,0,0,0,1,1,1,1,1,1,1,1,1,1
400,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060301704.html,0.0,유방암 환자의 삶 개선할 바이오닉 유방,147.73412130000003,1.0,1.0,0.0,2.0,5,2,1,104,2.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,11.0,4.0,542.0,561.0,76.0,14.0,0,0,0,1,1,1,1,1,1,1,1,1,1
401,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060304869.html,0.0,'얼마나 술이 고팠으면'...코로나 금주령에 땅굴 판 남아공 도둑들,63.90710445,0.0,2.0,0.0,2.0,1,1,0,1,1.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,409.0,417.0,76.0,41.0,0,0,0,1,1,1,1,1,1,1,1,1,1
402,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060304599.html,0.0,침실 벽에 둥근 창...도시 한옥의 가능성 보여준 '누와',119.92895905,0.0,2.0,0.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,1.0,920.0,943.0,157.0,6.0,0,0,0,1,1,1,1,1,1,1,1,1,1
403,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060304741.html,0.0,"국세청, 스타벅스 코리아 특별 세무조사 착수",88.59148133333332,0.0,0.0,0.0,3.0,19,3,1,108,2.0,0.0,0.0,0.0,0.0,14,55,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,165.0,169.0,34.0,10.0,0,0,0,1,1,1,1,1,1,1,1,1,1
404,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060304836.html,0.0,"영재고""코로나 확진,자가격리 학생 응시 제한""",27.35108738333333,0.0,0.0,1.0,2.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,310.0,317.0,43.0,27.0,0,0,0,1,1,1,1,1,1,1,1,1,1
405,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060304931.html,0.0,"[사설] 1967년으로 국회 시계 되돌린 與, 민주화 세력 맞나",1195.01824185,0.0,48.0,85.0,502.0,7,0,0,0,1.0,0.0,0.0,0.0,0.0,13,25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,7.0,3.0,477.0,489.0,74.0,15.0,1,0,0,0,1,1,1,1,1,1,1,1,1
406,https://news.chosun.com/site/data/html_dir/2020/06/04/2020060400119.html,0.0,추경 벌써 60조… 나랏빚 반년새 100조 늘었다,255.02717173333332,0.0,2.0,1.0,4.0,3,0,0,4,1.0,0.0,0.0,0.0,0.0,18,42,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,390.0,397.0,71.0,12.0,1,0,0,0,1,1,1,1,1,1,1,1,1
407,https://news.chosun.com/site/data/html_dir/2020/06/04/2020060400157.html,0.0,99%가 받아간 긴급재난지원금… 기부액은 얼마나 될까,617.46210415,0.0,5.0,87.0,219.0,2,0,0,1,0.0,0.0,0.0,0.0,0.0,334,"1,592",160.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,235.0,242.0,36.0,33.0,1,0,0,0,1,1,1,1,1,1,1,1,1
408,https://news.chosun.com/site/data/html_dir/2020/06/04/2020060400232.html,0.0,모든 수치가 '흑인의 분노'를 예고하고 있었다,234.39620435,0.0,1.0,8.0,4.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,5,61,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,757.0,769.0,123.0,29.0,1,0,0,0,1,1,1,1,1,1,1,1,1
409,https://news.chosun.com/site/data/html_dir/2020/06/04/2020060400072.html,0.0,"1년 반 수사끝에 또 '총수 구속' 위기… 삼성, 정면승부 택해",339.13584826666664,0.0,4.0,33.0,55.0,8,0,0,37,1.0,0.0,0.0,0.0,0.0,178,477,47.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,5.0,770.0,791.0,99.0,10.0,1,0,0,0,1,1,1,1,1,1,1,1,1
410,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060304641.html,0.0,4일 대구 34도까지 오른다…대구·창녕 등 영남 지역 올해 첫 폭염특보,112.95521038333332,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,303.0,314.0,29.0,18.0,0,0,0,1,1,1,1,1,1,1,1,1,1
411,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303842.html,0.0,75일만에 한일 장관 대화했지만 '유감' 표명하며 충돌,298.1217955166667,0.0,1.0,15.0,7.0,36,0,0,0,0.0,0.0,0.0,0.0,0.0,4,116,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,468.0,479.0,59.0,52.0,0,0,0,1,1,1,1,1,1,1,1,1,1
412,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303685.html,0.0,[김광일의 입] 윤미향 “자세히 봐야 예쁘다”(?) 본인만 모르는 ‘공감능력 제로’,320.6847013333333,1.0,2.0,10.0,63.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2,7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,14.0,4.0,972.0,1025.0,164.0,11.0,0,0,0,1,1,1,1,1,1,1,1,1,1
413,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303199.html,0.0,"20학번 신입생 '부따' 강훈, 서울과기대서 결국 퇴학…재입학도 불가",293.12082373333334,0.0,1.0,1.0,9.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,13,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,354.0,366.0,48.0,16.0,0,0,0,1,1,1,1,1,1,1,1,1,1
414,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303835.html,0.0,"KBS 시청자위 ""조국 보도 비평 저널리즘J에 최강욱 출연은 부적절""",300.6847237666667,0.0,4.0,8.0,22.0,0,1,1,18,2.0,0.0,0.0,0.0,0.0,13,38,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,1.0,676.0,697.0,107.0,13.0,0,0,0,1,1,1,1,1,1,1,1,1,1
415,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060304002.html,0.0,"靑자문위, “소득주도성장 효과, 작년에도 뚜렷”",259.48224551666664,0.0,2.0,20.0,8.0,3,0,0,63,1.0,0.0,0.0,0.0,0.0,11,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,6.0,9.0,527.0,580.0,59.0,36.0,0,0,0,1,1,1,1,1,1,1,1,1,1
416,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303141.html,0.0,"화끈하게 불타오른 코스피, 개미들 1조3000억 팔아치웠다",450.03532336666666,1.0,10.0,8.0,56.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,58,239,23.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,2.0,644.0,667.0,111.0,21.0,0,0,0,1,1,1,1,1,1,1,1,1,1
417,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303478.html,0.0,도봉! 도봉! 요즘 통합당엔 도봉라인이 '핵인싸',358.2672300833333,1.0,4.0,5.0,31.0,8,0,0,2,1.0,0.0,0.0,0.0,0.0,5,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,424.0,428.0,74.0,5.0,0,0,0,1,1,1,1,1,1,1,1,1,1
418,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060304368.html,0.0,"김종인 비대위, 전략부총장 이철규·조직부총장 함경우",176.6475625,0.0,18.0,4.0,17.0,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,107.0,109.0,15.0,14.0,0,0,0,1,1,1,1,1,1,1,1,1,1
419,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303972.html,0.0,"인사담당판사 ""이수진 3개월간 보고서 6개...역량부족이지 인사 불이익 아냐""",268.24198698333333,0.0,15.0,22.0,74.0,2,0,0,20,0.0,0.0,0.0,0.0,0.0,5,5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,581.0,590.0,76.0,9.0,0,0,0,1,1,1,1,1,1,1,1,1,1
420,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303089.html,0.0,"아니 보좌관, 내 월급이 빵원? 결석이 다섯번입니다, 의원님",464.8485013,1.0,20.0,61.0,249.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,353,853,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,359.0,366.0,37.0,12.0,0,0,0,1,1,1,1,1,1,1,1,1,1
421,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060304547.html,0.0,"500원짜리 '비말 차단 마스크', 5일부터 판매",132.25303788333335,0.0,2.0,4.0,12.0,0,0,0,4,1.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,257.0,263.0,47.0,14.0,0,0,0,1,1,1,1,1,1,1,1,1,1
422,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303933.html,0.0,"여행가방 속 7시간, 얼마나 무서웠을까...아동학대 계모 구속",273.43203873333334,0.0,2.0,14.0,26.0,16,4,77,"2,233",37.0,0.0,0.0,0.0,0.0,304,"1,285",92.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,436.0,442.0,55.0,7.0,0,0,0,1,1,1,1,1,1,1,1,1,1
423,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303958.html,0.0,"제자 술 먹이고 호텔로, 경희대 교수 성폭행혐의로 구속",267.97816488333336,0.0,3.0,42.0,75.0,11,14,4,848,15.0,0.0,0.0,0.0,0.0,141,271,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,186.0,188.0,28.0,6.0,0,0,0,1,1,1,1,1,1,1,1,1,1
424,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303468.html,0.0,"진중권이 김남국에게 말했다 ""아름다운 간신 되세요""",360.7317924333333,1.0,25.0,83.0,368.0,0,0,2,1,1.0,0.0,0.0,0.0,0.0,"1,313","2,406",126.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,205.0,212.0,26.0,31.0,0,0,0,1,1,1,1,1,1,1,1,1,1
425,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303506.html,0.0,공채 개그맨은 직원 아니라며… 몰카 재발 막겠다는 KBS,343.53885026666666,1.0,2.0,16.0,17.0,0,0,1,42,1.0,0.0,0.0,0.0,0.0,387,477,41.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,2.0,916.0,966.0,141.0,11.0,0,0,0,1,1,1,1,1,1,1,1,1,1
426,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060304526.html,0.0,"삼성화재 보험설계사 확진, 역삼동 빌딩 10개층 폐쇄",143.01290368333332,0.0,0.0,2.0,5.0,4,2,9,68,4.0,0.0,0.0,0.0,0.0,12,29,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,246.0,260.0,29.0,47.0,0,0,0,1,1,1,1,1,1,1,1,1,1
427,https://news.chosun.com/site/data/html_dir/2020/06/03/2020060303679.html,0.0,"코로나에 시위에… 악재 뚫고 달리는 미국 증시, 68년과 닮았다",321.8259032166667,1.0,5.0,14.0,48.0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,3,14,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,13.0,1.0,1049.0,1071.0,176.0,10.0,0,1,0,0,1,1,1,1,1,1,1,1,1
